ID;Store_ID;Name;TELL;web;اوقات _العمل;MAPLink;Latitude;longtitude;Latitudeandlength
29;249;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/pC7TGgR9XWGdK1Hy9;19.864048;41.566803;19.864048, 41.566803
297;250;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/vn8UCrMkmoDZGfkD9;18.291393;42.745031;18.291393, 42.745031
30;251;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/XdGqaHL4W7LuJPbeA;19.989498;42.601337;19.989498, 42.601337
305;253;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/WZYZdHX1SMnZSu9LA;19.133207;41.083440;19.133207, 41.083440
5;255;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/H5G2VBEXmkeneRTS9;18.207861;42.517083;18.207861, 42.517083
259;256;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/pY3godkXcaGx1aqY8;17.395715;42.539011;17.395715, 42.539011
6;259;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/yed8bFWhkiQUvgmR6;18.306639;42.729667;18.306639, 42.729667
260;262;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/gASLvixuMFcqorZn7;18.934654;41.944320;18.934654, 41.944320
7;263;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/HipJhBUpkxA4nqQA9;18.236472;42.579333;18.236472, 42.579333
8;264;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Rc1WNKBxL1aia9DX6;18.307750;42.742278;18.307750, 42.742278
233;265;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/TjMNH9vGUKfMYDpY9;16.905718;42.548924;16.905718, 42.548924
298;266;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/t9mP7bjwQBmj5URg7;17.568540;44.230781;17.568540, 44.230781
31;271;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/5pKQ4Qn9fxEXVQpd7;19.578116;41.960487;19.578116, 41.960487
9;272;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/1tSjy6jxa9CsWa2K6;19.156000;42.112806;19.156000, 42.112806
306;275;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/zno5eb3o7RsGMDPr7;19.783120;41.437731;19.783120, 41.437731
10;276;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/JrmaPvxtY6J7mYNH9;19.539083;43.518194;19.539083, 43.518194
234;277;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/HGRADHRsujV399za9;16.899992;42.558090;16.899992, 42.558090
330;278;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/nkQdq3Jcoxouvrfy5;17.384361;42.544222;17.384361, 42.544222
299;279;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/cqmeRotYS814UjJc6;18.326489;42.779610;18.326489, 42.779610
307;280;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/bE6dfjqTyhdFQvq58;18.764362;41.377648;18.764362, 41.377648
235;281;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/MQP4PUH9JYAQoGH29;16.986667;42.819918;16.986667, 42.819918
236;282;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/ihrz8DGYdNnjy6qFA;17.172840;42.643566;17.172840, 42.643566
11;283;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Pnixd3cpydLu3XjMA;18.217528;42.501917;18.217528, 42.501917
261;284;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/iHdiuwWUn54kZWC78;18.340778;41.914455;18.340778, 41.914455
262;285;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/91cpRem9m763uD5S7;18.284214;42.239983;18.284214, 42.239983
12;286;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/azZZTymt4rZufitS7;19.123944;42.130000;19.123944, 42.130000
336;287;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/QVCgrmHtc7PzJCQM9;17.385927;42.544097;17.385927, 42.544097
346;288;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/ZHWh5seu5QpULEjx5;20.269688;41.651470;20.269688, 41.651470
13;321;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Q6SgAvJCsPBz8rQT9;25.399833;49.578694;25.399833, 49.578694
14;323;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/NKJMhMu1BuRDxfLX8;25.373500;49.590306;25.373500, 49.590306
32;326;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/udZLDTNpA2ej1zCY9;26.414076;50.072395;26.414076, 50.072395
42;330;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/G6P6gzHZRbBfR5cG9;27.158163;49.566326;27.158163, 49.566326
15;331;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/bpdLLdQMRnaJDuxo8;25.397667;49.560667;25.397667, 49.560667
33;335;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/C7YRyz6nYREPzzPf7;26.421772;50.113007;26.421772, 50.113007
16;336;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/f4LXFHLxijZRf9EL8;25.923111;49.652389;25.923111, 49.652389
43;338;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/7RspWy1CTiqrTcqi7;26.454929;50.105103;26.454929, 50.105103
17;340;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Ap48GQHvodZh2jSM7;25.402056;49.578722;25.402056, 49.578722
18;343;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/CPgQiE5GK7f1Do8h6;25.372722;49.586222;25.372722, 49.586222
19;345;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/EErofEJyPB4rgyvV7;25.428690;49.597093;25.428690, 49.597093
34;346;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/5yBi3ugLoyA91jDD8;26.307190;50.172630;26.307190, 50.172630
35;347;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/6WvCX9JMx7Ef8tzb7;26.399462;50.117260;26.399462, 50.117260
44;354;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/awgK9C6p64oWcfjLA;27.011030;49.663181;27.011030, 49.663181
36;356;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/eVUAmrTpN7LWwRwv6;26.277594;50.190987;26.277594, 50.190987
45;357;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/hqyXRbizaPHTf2ueA;26.403675;50.056614;26.403675, 50.056614
46;359;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/zBCsdHfZqQJVpPsWA;26.415876;50.029980;26.415876, 50.029980
37;360;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/QcoMBqN9Nh6RzJYg7;26.211298;50.208122;26.211298, 50.208122
47;361;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/FXRf85yMo55mFaTH7;26.702984;50.064774;26.702984, 50.064774
237;362;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/kLDFMHkmKcbskHLT9;28.433579;48.496621;28.433579, 48.496621
38;363;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/bKsT9guCc9LgEMpo8;26.409815;50.109714;26.409815, 50.109714
327;364;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/oioDnMEYR6zKBAcU8;27.012083;49.663611;27.012083, 49.663611
347;367;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/5h8ZEYoz5yeCWjN67;26.285364;50.210861;26.285364, 50.210861
358;368;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";;;;
238;375;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/6RXGPyPr73TY7CoM6;28.407872;45.958014;28.407872, 45.958014
239;376;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/zwWwozmC2i2esSgP8;28.436976;45.973991;28.436976, 45.973991
240;377;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/nJef4Mn3LrurB56N6;28.413317;45.968646;28.413317, 45.968646
241;378;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/3th11dg3demG9FVc6;28.428961;45.975484;28.428961, 45.975484
48;381;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/YabNfG5TEys1bbaX8;26.557152;50.037960;26.557152, 50.037960
39;382;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/z3geYy3VbxE4E7F69;27.470270;48.471962;27.470270, 48.471962
20;384;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2944diPSAS3UTSWn6;25.436361;49.572222;25.436361, 49.572222
242;387;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/YT3cNU1boYPAMw2m9;28.414958;48.483966;28.414958, 48.483966
21;389;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/Zs6Qej3FdeguEVyv9;25.340916;49.546741;25.340916, 49.546741
243;390;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/5stJ4DaCVe8nux3i7;28.400565;45.965077;28.400565, 45.965077
49;391;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/ZfUTQQ8TN6HZczj88;26.476377;50.056473;26.476377, 50.056473
22;392;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/d4EKGA4DGzoovqaM6;25.387861;49.547500;25.387861, 49.547500
40;393;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/ueMckZTenzb8TCD89;26.302526;50.201691;26.302526, 50.201691
50;394;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/8B5RYxA3iVeQTqoy6;26.388546;50.075672;26.388546, 50.075672
23;397;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2xkT5ZicvYUswYry7;25.345861;49.613222;25.345861, 49.613222
51;398;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/LXXcKq1yXNzYGdAd8;26.414785;50.077385;26.414785, 50.077385
41;399;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/2CJXU9yuEvgF3vrk8;26.290296;50.180876;26.290296, 50.180876
181;452;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/rQpZqTMRmfjsjrHK9;28.386806;36.593244;28.386806, 36.593244
161;453;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/UczmwGZ8gBUaRLzJA;24.087073;38.055064;24.087073, 38.055064
162;455;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/8CWdtL5GyWWbASWW7;25.037294;37.261635;25.037294, 37.261635
249;456;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/JXLsgVe7WuR93jgF6;30.954950;41.010967;30.954950, 41.010967
59;457;OudElite - نخبة العود;8001220066;www.oudelite.com;"09:00AM - 12:00PM
04:00PM - 11:00PM";https://goo.gl/maps/48tDQFr8y1LYWvKH8;24.734570;46.664032;24.734570, 46.664032
